thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.09104,447.5,15470000.0,Liquid,172620,6307.731607429837,12.674096576983779,-30.687997076732707,-3.6909176799629346 m^-2 kg^-1 s^2 mol K,-1.2071029602196364 m^-2 kg^-1 s^2 mol K,-22049.149403576463,-23317.325730044293,-9584.44703820641,-8316.270711738576,0.00015853559761834293,299.0079672422087,256.5912272246234,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09181,447.5,16000000.0,Liquid,172620,6324.87476344391,12.527563280412831,-30.811963974391215,-3.705827470691664 m^-2 kg^-1 s^2 mol K,-1.211979160147532 m^-2 kg^-1 s^2 mol K,-22107.96218489013,-23298.989849168374,-9510.63597062831,-8319.608306350061,0.00015810589733408374,298.61829070432947,256.6489429421173,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09219,447.5,17000000.0,Liquid,172620,6356.359821028822,12.257859482316093,-31.04038127621181,-3.7332997575141325 m^-2 kg^-1 s^2 mol K,-1.220963884712762 m^-2 kg^-1 s^2 mol K,-22215.73560026664,-23261.970890701945,-9371.400269597158,-8325.164979161851,0.00015732274889342923,297.92571779976845,256.75542735241277,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09387,447.5,19000000.0,Liquid,172620,6416.25333270638,11.742727944909984,-31.47753565922262,-3.7858773446760923 m^-2 kg^-1 s^2 mol K,-1.2381592183960224 m^-2 kg^-1 s^2 mol K,-22419.843505430414,-23179.335816383293,-9093.13860888117,-8333.646297928288,0.00015585419529845767,296.68612882704116,256.95971839979694,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09439,447.5,20000000.0,Liquid,172620,6444.808973613984,11.496167443482745,-31.687174607303337,-3.81109111467044 m^-2 kg^-1 s^2 mol K,-1.2464053021718002 m^-2 kg^-1 s^2 mol K,-22516.715711424345,-23134.164993408467,-8954.154356640222,-8336.7050746561,0.00015516363698197267,296.1288401041337,257.05791536453455,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0952,447.5,21000000.0,Liquid,172620,6472.52202154306,11.256289716117138,-31.89137631852384,-3.8356509353826844 m^-2 kg^-1 s^2 mol K,-1.2544375139020036 m^-2 kg^-1 s^2 mol K,-22610.4438021864,-23086.68091821928,-8815.290015679866,-8339.052899646982,0.00015449928121860577,295.6075831150441,257.1537063073649,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09601,447.5,22000000.0,Liquid,172620,6499.4478179859725,11.0226671503851,-32.090482330135266,-3.8595978843023553 m^-2 kg^-1 s^2 mol K,-1.2622692878497372 m^-2 kg^-1 s^2 mol K,-22701.230628879217,-23037.049714730434,-8676.558871994905,-8340.739786143684,0.00015385922435328923,295.11884636304075,257.2472398227224,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09731,447.5,23810000.0,Liquid,172620,6546.339217035372,10.614496586064632,-32.43888210983686,-3.901500746303433 m^-2 kg^-1 s^2 mol K,-1.2759734864119994 m^-2 kg^-1 s^2 mol K,-22858.653996500063,-22942.228719364663,-8425.828975212668,-8342.254252348064,0.0001527571314052479,294.3073265308482,257.4112205527766,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09845,447.5,25460000.0,Liquid,172620,6587.196399423004,10.257488156257885,-32.74415936512498,-3.938217160737914 m^-2 kg^-1 s^2 mol K,-1.287981473691997 m^-2 kg^-1 s^2 mol K,-22995.08120856362,-22850.72946341291,-8197.718147519483,-8342.069892670193,0.0001518096530547645,293.6390371082445,257.5552315607674,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09932,447.5,26870000.0,Liquid,172620,6620.813026807233,9.962795058242312,-32.996528932584276,-3.968570242957358 m^-2 kg^-1 s^2 mol K,-1.2979083532855968 m^-2 kg^-1 s^2 mol K,-23106.792367256687,-22769.10043107701,-8003.153733745548,-8340.845669925224,0.00015103885216982663,293.1147439452894,257.6745136471801,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09991,447.5,27950000.0,Liquid,172620,6645.813275262019,9.743077986653914,-33.18490964592448,-3.9912272349954128 m^-2 kg^-1 s^2 mol K,-1.3053182509127592 m^-2 kg^-1 s^2 mol K,-23189.543649001596,-22704.610344129695,-7854.363277578491,-8339.296582450392,0.0001504706735776554,292.7391165235094,257.76368689608785,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1005,447.5,28860000.0,Liquid,172620,6666.403969355414,9.561757364921617,-33.34050942946661,-4.009941587406163 m^-2 kg^-1 s^2 mol K,-1.3114387207125182 m^-2 kg^-1 s^2 mol K,-23257.483984817634,-22649.03541722016,-7729.157447533851,-8337.606015131327,0.0001500059109224207,292.43856446691063,257.83743006099263,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1011,447.5,30200000.0,Liquid,172620,6695.97866542024,9.3007591311296,-33.56470313324099,-4.036905892144859 m^-2 kg^-1 s^2 mol K,-1.3202573113429847 m^-2 kg^-1 s^2 mol K,-23354.718593609454,-22565.27092846856,-7545.0662763432165,-8334.51394148411,0.0001493433671114064,292.0203548230959,257.94382099021385,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1016,447.5,31000000.0,Liquid,172620,6713.232876792756,9.148182043526322,-33.69588305305604,-4.052683210035332 m^-2 kg^-1 s^2 mol K,-1.3254172332868703 m^-2 kg^-1 s^2 mol K,-23411.251925565317,-22514.228582334174,-7435.320916091593,-8332.34425932273,0.00014895952789853903,291.78348927901436,258.006148662431,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1022,447.5,32000000.0,Liquid,172620,6734.398728389319,8.960704887365779,-33.85718715029156,-4.072083633687888 m^-2 kg^-1 s^2 mol K,-1.331762080517587 m^-2 kg^-1 s^2 mol K,-23480.401594498922,-22449.400219481042,-7298.308969725573,-8329.310344743453,0.0001484913561450455,291.4998820565072,258.0828667734931,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1025,447.5,33000000.0,Liquid,172620,6755.137328942601,8.776680860055476,-34.01564610936383,-4.091141865873128 m^-2 kg^-1 s^2 mol K,-1.337995015110587 m^-2 kg^-1 s^2 mol K,-23547.93738477152,-22383.48855152433,-7161.486917584014,-8325.935750831208,0.0001480354804506295,291.2292465185128,258.1583152086974,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1026,447.5,34000000.0,Liquid,172620,6775.467979593763,8.595958381577931,-34.171382482903624,-4.109872646284574 m^-2 kg^-1 s^2 mol K,-1.3441208576360444 m^-2 kg^-1 s^2 mol K,-23613.93096826193,-22316.549428271683,-7024.855767172312,-8322.237307162564,0.00014759128122393653,290.9707141488568,258.23254827939047,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1035,447.5,35000000.0,Liquid,172620,6795.4086443854985,8.418396203557839,-34.32451056784236,-4.1282897216833385 m^-2 kg^-1 s^2 mol K,-1.350144103928728 m^-2 kg^-1 s^2 mol K,-23678.44911324031,-22248.63467243675,-6888.416193327293,-8318.230634130854,0.00014715818464077504,290.72349508904864,258.3056166979145,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1038,447.5,36000000.0,Liquid,172620,6814.976073770297,8.243862464604005,-34.47513715418969,-4.146405935955378 m^-2 kg^-1 s^2 mol K,-1.35606895454094 m^-2 kg^-1 s^2 mol K,-23741.554133483765,-22179.79245886106,-6752.168582361173,-8313.93025698388,0.000146735658229063,290.48686923742633,258.37756789961236,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1045,447.5,37000000.0,Liquid,172620,6834.185913983406,8.072233853011506,-34.623362189217964,-4.164233309994519 m^-2 kg^-1 s^2 mol K,-1.3618993408680082 m^-2 kg^-1 s^2 mol K,-23803.30428630489,-22110.06764983949,-6616.113070164448,-8309.34970662985,0.000146323206975377,290.2601785474635,258.44844632884343,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
