,id,temperature,unc_t,pressure,unc_p,density,unc_rho,value,uncertainty,unit,property,type,database,phase,const_value,const_prop,quality,note,substance_id,reference_id,id_1,ddbnr,cas,common_name,iupac_name,iupac_name_source,inchi_key,canonical_smiles,isomeric_smiles,inchi,formula,family,source,id_2,database_refID,database_1,title,authors,year,pages,volume,issue,journal
53517,54998,283.15,,330000000.0,,1116.14,,0.001389,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53518,54999,283.15,,359200000.0,,1123.77,,0.00142,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53519,55000,283.15,,385200000.0,,1130.32,,0.00145,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53520,55001,278.15,,100000.0,,999.97,,0.001528,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53521,55002,278.15,,100000.0,,999.97,,0.001528,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53522,55003,278.15,,600000.0,,1000.21,,0.001527,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53523,55004,278.15,,30700000.0,,1014.51,,0.001481,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53524,55005,278.15,,60700000.0,,1027.86,,0.001454,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53525,55006,278.15,,90500000.0,,1040.3,,0.0014399999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53526,55007,278.15,,120300000.0,,1051.98,,0.001439,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53527,55008,278.15,,150800000.0,,1063.24,,0.001444,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53528,55009,278.15,,180700000.0,,1073.66,,0.001456,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53529,55010,278.15,,210700000.0,,1083.56,,0.001476,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53530,55011,278.15,,240400000.0,,1092.86,,0.001498,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53531,55012,278.15,,270400000.0,,1101.82,,0.001521,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53532,55013,278.15,,300600000.0,,1110.43,,0.001554,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53533,55014,278.15,,330300000.0,,1118.54,,0.00159,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53534,55015,278.15,,360000000.0,,1126.32,,0.00163,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53535,55016,278.15,,389000000.0,,1133.65,,0.001671,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,67423,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,67423,67771,DDB,Correction: Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1851 - 1851,49,6,J.Chem.Eng.Data
53536,55017,273.15,,100000.0,,999.74,,0.001799,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53537,55018,273.15,,100000.0,,999.74,,0.001802,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53538,55019,273.15,,30700000.0,,1015.07,,0.001722,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53539,55020,273.15,,60400000.0,,1028.76,,0.001678,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53540,55021,273.15,,90700000.0,,1041.65,,0.001653,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53541,55022,273.15,,120600000.0,,1053.59,,0.0016439999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53542,55023,273.15,,150300000.0,,1064.69,,0.001649,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53543,55024,273.15,,180000000.0,,1075.21,,0.001659,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53544,55025,273.15,,209600000.0,,1085.13,,0.001678,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53545,55026,273.15,,240300000.0,,1094.96,,0.001704,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53546,55027,273.15,,270400000.0,,1104.12,,0.001735,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53547,55028,273.15,,300400000.0,,1112.87,,0.001771,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53548,55029,273.15,,330300000.0,,1121.26,,0.00181,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53549,55030,273.15,,359500000.0,,1129.16,,0.001852,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53550,55031,273.15,,386700000.0,,1136.26,,0.001893,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53551,55032,268.15,,61100000.0,,1029.66,,0.001969,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53552,55033,268.15,,80800000.0,,1038.39,,0.001942,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53553,55034,268.15,,98000000.0,,1045.72,,0.001927,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53554,55035,268.15,,100200000.0,,1046.61,,0.001926,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53555,55036,268.15,,124200000.0,,1056.26,,0.001914,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53556,55037,268.15,,151100000.0,,1066.52,,0.001913,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53557,55038,268.15,,177500000.0,,1076.08,,0.001924,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53558,55039,268.15,,213300000.0,,1088.3,,0.001949,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53559,55040,268.15,,245400000.0,,1098.63,,0.001982,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53560,55041,268.15,,295300000.0,,1113.72,,0.002047,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53561,55042,268.15,,350800000.0,,1129.3,,0.002138,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53562,55043,268.15,,376700000.0,,1136.2,,0.00219,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53563,55044,268.15,,387900000.0,,1139.1,,0.002212,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53564,55045,263.15,,112000000.0,,1052.46,,0.002258,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53565,55046,263.15,,112100000.0,,1052.51,,0.002258,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53566,55047,263.15,,128600000.0,,1059.21,,0.002247,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53567,55048,263.15,,150800000.0,,1067.87,,0.002244,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53568,55049,263.15,,180700000.0,,1078.9,,0.0022559999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53569,55050,263.15,,209900000.0,,1089.05,,0.002281,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
53570,55051,263.15,,240100000.0,,1099.02,,0.002315,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,63324,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,63324,63649,DDB,Temperature and Volume Dependence of the Viscosity of Water and Heavy Water at Low Temperatures,"Harris, K.R.;Woolf, L.A.",2004,1064 - 1069,49,4,J.Chem.Eng.Data
