thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,dp_drho_npt,dp_drho_nvt,dp_drho_tot,speed_of_sound,success
0.1175,363.22,15000000.0,Liquid,190310,5799.960551800018,-44.26660254495524,-53.87196469527476,-6.479308064679288 m^-2 kg^-1 s^2 mol K,-1.6972202600270558 m^-2 kg^-1 s^2 mol K,-35475.80505135474,-35909.55967698576,-16342.18466036806,-15908.430034737044,0.00017241496576897406,341.1806351463699,304.17179704151573,-0.12783467108999055,-51.03014476988447,-50.90231009879448,-34278.2662435958,-37234.29171505382,5604.640377905953,0.00017842357985038595,11.292851808087569,0.08855159148407782,-0.08837316790422743,-1.0622170520946383e-07,2.807152667528281e-05,3.6928922366650115e-05,7.3531869958305765e-06,1.3155295326052328,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,84647.15477202216,83841.94498319627,86861.92409536189,923.5394428309633,1
0.1153,373.16,15000000.0,Liquid,190310,5737.346244521998,-34.993805396331005,-52.20652250205092,-6.279001409912734 m^-2 kg^-1 s^2 mol K,-1.6447509979863615 m^-2 kg^-1 s^2 mol K,-34857.6570907795,-35345.83281350404,-15864.44687663871,-15376.271153914173,0.00017429660985770156,345.76705959164957,308.3598858182041,-0.16820379408462888,-49.2728873778399,-49.104683583755275,-33554.69123731827,-36571.470481575874,5530.3880122993705,0.00018081913923146775,15.435673861556301,0.06478499150533198,-0.06460417236610051,-4.939647624269128e-08,2.8774850550059717e-05,3.7430816413037366e-05,7.537418941235257e-06,1.300817057170074,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,80448.09504335358,79548.55453902621,82651.17940961626,900.7316193387811,1
0.1129,382.97,15000000.0,Liquid,190310,5675.140620566325,-25.96183727956425,-50.626500714907145,-6.088968468554136 m^-2 kg^-1 s^2 mol K,-1.5949728804888244 m^-2 kg^-1 s^2 mol K,-34254.74370777944,-34795.827143897026,-15407.396165109047,-14866.31272899145,0.0001762070875171036,350.3910481961392,312.5239688478362,-0.21673988314409423,-47.59219957631533,-47.37545969317124,-32832.59477709937,-35904.10195495756,5455.6227468682855,0.00018329713149136537,20.62735696132818,0.04847930841914372,-0.04829601128765235,1.515436451882124e-07,2.9462430694189646e-05,3.791963382881789e-05,7.717526900196365e-06,1.2870504210060343,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,76406.03068038641,75415.80910913221,78599.99885800637,878.3227183362259,1
0.1108,392.93,15000000.0,Liquid,190310,5611.464865205836,-16.904575555223627,-49.08145720746342,-5.9031424472704055 m^-2 kg^-1 s^2 mol K,-1.5462967433126587 m^-2 kg^-1 s^2 mol K,-33648.98613801192,-34242.88913410383,-14957.312153575233,-14363.409157483316,0.00017820658669727207,355.1818059403152,316.78289354294174,-0.27599063647018585,-45.933968232394236,-45.65797759592405,-32088.359488294573,-35209.329531788026,5377.971989142937,0.00018594369811125876,27.226712939392154,0.036728634933862324,-0.03654269123575107,-2.458837116137147e-07,3.0154139156430427e-05,3.8409561724501214e-05,7.898716250112747e-06,1.2737741085973036,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,72408.98380370175,71329.14248087908,74596.14427743002,855.6786491350208,1
0.1088,402.43,15000000.0,Liquid,190310,5550.151855666732,-8.364155917622968,-47.65863655095336,-5.732016456108503 m^-2 kg^-1 s^2 mol K,-1.5014712007828224 m^-2 kg^-1 s^2 mol K,-33076.39801990939,-33719.75845628625,-14540.493349086084,-13897.132912709232,0.0001801752503364381,359.8386135092388,320.8740633006951,-0.3429807661446164,-44.39204178674089,-44.04906102059628,-31365.15298640665,-34526.80561920262,5302.039009126116,0.00018860668476387168,34.983187409859624,0.02858515973070427,-0.0283965530459404,1.3153476174920797e-07,3.0808107862722626e-05,3.8871109048549915e-05,8.070019871836395e-06,1.261716857839991,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,68699.24139928161,67536.22464731705,70882.21383874046,834.1866258094404,1
0.1069,412.55,15000000.0,Liquid,190310,5484.121248487414,0.6351613049602118,-46.19299694042872,-5.555740528506801 m^-2 kg^-1 s^2 mol K,-1.4552966598142292 m^-2 kg^-1 s^2 mol K,-32471.19502381431,-33166.15729085367,-14109.236403079803,-13414.274136040443,0.00018234461907198202,364.8899559283084,325.26278286155855,-0.42688925815775947,-42.78648553175964,-42.35959627360188,-30577.02369126509,-33774.157725169694,5218.868235880853,0.0001916124253003329,45.078646976802105,0.022183451968170415,-0.02199183954287008,-9.98261384665966e-09,3.1498706024104925e-05,3.935682477790243e-05,8.250918384352715e-06,1.2494743354785414,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,64859.91946247943,63610.7978524662,67040.92940558532,811.4126827753507,1
0.1051,424.13,15000000.0,Liquid,190310,5407.53527883385,10.817154369950137,-44.57369453791484,-5.360983215030112 m^-2 kg^-1 s^2 mol K,-1.4042810181868481 m^-2 kg^-1 s^2 mol K,-31783.650684776938,-32536.156708117265,-13631.115643751444,-12878.609620411116,0.0001849271337931341,370.7804796666425,330.3224145022305,-0.5406707111945573,-40.98888472161127,-40.44821401041671,-29647.85122909713,-32874.39498204023,5120.401967858326,0.00019529716734685633,59.350326899793224,0.016849106858137355,-0.0166538096907905,1.2325472198426723e-07,3.2281450727644354e-05,3.990536190167334e-05,8.455954193117235e-06,1.2361700296046552,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,60611.647678220805,59267.21390479063,62793.626935027954,785.516304137665,1
0.1036,433.07,15000000.0,Liquid,190310,5347.5725340735535,18.599356005452698,-43.362140897412175,-5.2152668054262685 m^-2 kg^-1 s^2 mol K,-1.3661113802981633 m^-2 kg^-1 s^2 mol K,-31255.76875820496,-32051.502043365403,-13272.659684923112,-12476.926399762673,0.00018700073605887912,375.40560867687805,334.25538580951286,-0.6429867828344388,-39.62495043233658,-38.98196364950214,-28906.69528392441,-32146.819335598506,5041.648397195283,0.00019834782619040025,72.68352901156673,0.013758275273629899,-0.013559927447439498,8.431379683315754e-08,3.288037270543247e-05,4.032374015487469e-05,8.612838617307333e-06,1.2263772225493184,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,57439.27044593811,56023.65403430038,59624.39836034401,765.6515871320169,1
0.1013,443.2,15000000.0,Liquid,190310,5278.659755655884,27.340492531554037,-42.02651541290347,-5.054627982949325 m^-2 kg^-1 s^2 mol K,-1.3240328957851333 m^-2 kg^-1 s^2 mol K,-30659.983630683066,-31503.323069286584,-12877.171438287767,-12033.83199968425,0.00018944202625079937,380.7246691805433,338.739301870666,-0.7759605601406727,-38.09932118973873,-37.32336062959806,-28037.284291094016,-31282.102920270965,4949.135291387787,0.00020205549881413526,90.63402625673007,0.011033383832771575,-0.01083132833395744,-3.166496753692627e-08,3.355342901210864e-05,4.0792623156622446e-05,8.78914213435369e-06,1.2157512468219374,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,53959.11704404022,52465.44419973401,56150.41403209952,743.28814657022,1
0.1003,453.33,15000000.0,Liquid,190310,5208.632630755816,36.00519292710776,-40.72727670877039,-4.898365484240579 m^-2 kg^-1 s^2 mol K,-1.2831007659892548 m^-2 kg^-1 s^2 mol K,-30066.036463229088,-30955.39729190934,-12492.500941522467,-11603.140112842213,0.00019198896733381093,386.1233493845216,343.2515013982485,-0.9291428724665898,-36.58942165495159,-35.660278782485,-27131.246181620645,-30368.20081568898,4852.675698216118,0.00020607187914238901,112.08818122123675,0.008921547206000477,-0.008715475326858088,1.3347016647458076e-07,3.422060155015975e-05,4.125617757280194e-05,8.963904429526338e-06,1.205594750061001,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,50601.86914801883,49032.99670581369,52802.1920445011,721.092197629034,1
0.0989,463.35,15000000.0,Liquid,190310,5138.185390107832,44.50560511624618,-39.47505646750293,-4.747758006791171 m^-2 kg^-1 s^2 mol K,-1.2436499389121887 m^-2 kg^-1 s^2 mol K,-29479.70734435273,-30412.895033426037,-12122.127619208559,-11188.93993013525,0.00019462123766986414,391.53787841529623,347.7416601736344,-1.103073078886404,-35.105745730002745,-34.00267265111634,-26192.952684011718,-29408.426456451853,4752.824075690881,0.00021040122337257725,137.3445491918516,0.007280958770363259,-0.007070557546990682,1.2130476534366608e-07,3.487478422518612e-05,4.1709630374672597e-05,9.135264099221008e-06,1.1959824641596044,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,47403.131524914155,45762.80101356207,49615.30726768338,699.317479031996,1
0.0971,473.3,15000000.0,Liquid,190310,5066.989428751414,52.88203476342834,-38.26144034899759,-4.601793538100721 m^-2 kg^-1 s^2 mol K,-1.2054153232661151 m^-2 kg^-1 s^2 mol K,-28898.04865581865,-29872.946079723137,-11763.806362542573,-10788.908938638087,0.00019735584888449544,396.9837572157296,352.2261576212041,-1.3008347358248862,-33.63625512272907,-32.33542038690418,-25212.83031064435,-28392.007219111776,4648.647968968784,0.00021511631052196698,167.09631916944207,0.005984572281247929,-0.005769455970725962,1.7997808754444122e-07,3.551877973920509e-05,4.215508892366791e-05,9.303955296313151e-06,1.1868394475595614,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,44347.85671053147,42639.57855719588,46574.81371436781,677.8898639148331,1
0.0954,483.11,15000000.0,Liquid,190310,4995.51225160658,61.081558586600636,-37.09184650737139,-4.46112373232487 m^-2 kg^-1 s^2 mol K,-1.1685676163885346 m^-2 kg^-1 s^2 mol K,-28324.631476418,-29338.73644388058,-11419.294477704389,-10405.189510241806,0.00020017967119956423,402.4160640803646,356.67188533332745,-1.523809174971811,-32.18500464294591,-30.661195467974103,-24191.258250768893,-27318.413056661622,4540.269830360832,0.00022025122676916457,201.82420977536523,0.004954806963510581,-0.004734555736741417,1.2689270079135895e-08,3.6148269435137396e-05,4.2589718648137034e-05,9.468846771567842e-06,1.1781952307442503,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,41454.58971860441,39682.40668966276,43699.20672511878,656.9737285480311,1
0.094,493.07,15000000.0,Liquid,190310,4921.570341064391,69.35016212365706,-35.92978667086709,-4.321360059087932 m^-2 kg^-1 s^2 mol K,-1.1319572661064365 m^-2 kg^-1 s^2 mol K,-27742.05412497191,-28793.858504363612,-11077.958590559178,-10026.154211167477,0.00020318718024940987,407.99036641347584,361.2096016112995,-1.783187846303226,-30.70203865109745,-28.918850804794225,-23087.970376337795,-26143.87636912406,4423.507528516167,0.00022606494813301302,243.6342025765953,0.004104514019067637,-0.0038784490709346245,2.491287887096405e-08,3.678189214157437e-05,4.3026502724299e-05,9.634820866925392e-06,1.1697740442141742,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,38638.766669610035,36805.01087010032,40904.622953233134,635.9742308456172,1
0.0916,503.08,15000000.0,Liquid,190310,4845.801087747958,77.60653645042973,-34.78596196808551,-4.183789568328345 m^-2 kg^-1 s^2 mol K,-1.0959214083005933 m^-2 kg^-1 s^2 mol K,-27155.76357997967,-28243.140015513363,-10743.018268608905,-9655.641833075213,0.000206364227893791,413.6464437764441,365.79383078508533,-2.0833720386679957,-29.193548812843936,-27.11017677417594,-21899.270182391603,-24862.491627299383,4298.071848861508,0.0002326624670699454,293.7121909071741,0.0034046935434016213,-0.003172031076331676,-6.193295121192932e-08,3.7413164271943917e-05,4.346105692193016e-05,9.800179241393523e-06,1.1616514605935524,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,35933.047254319295,34040.97016187156,38223.810015812094,615.1364425083082,1
0.0903,513.24,15000000.0,Liquid,190310,4767.346101053093,85.93473968051036,-33.648132461509526,-4.046940133935348 m^-2 kg^-1 s^2 mol K,-1.0600744273720002 m^-2 kg^-1 s^2 mol K,-26559.555245613017,-27680.46537727594,-10410.89787273079,-9289.987741067865,0.00020976031083186995,419.4350561467908,370.4705040574786,-2.436888634946952,-27.63322453141729,-25.196335896470337,-20593.650484974914,-23438.145940052178,4160.7491449836525,0.00024034133401328357,354.742422839122,0.002818946750142445,-0.0025786054161291614,2.3283064365386963e-09,3.804827826869899e-05,4.3897724208094356e-05,9.966543972312183e-06,1.1537374673851537,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,33314.78358454605,31367.396608633087,35634.71140277406,594.2924026591926,1
0.0895,523.56,15000000.0,Liquid,190310,4686.007813839004,94.34355285990152,-32.514915987000435,-3.9106455197729253 m^-2 kg^-1 s^2 mol K,-1.0243727786496557 m^-2 kg^-1 s^2 mol K,-25952.550980722946,-27104.652038952463,-10081.142624798516,-8929.041566569,0.0002134012660087205,425.35495883572247,375.2448140438887,-2.858471453515251,-26.003727078620102,-23.145255625104852,-19140.877155667666,-21835.23765235662,4008.486841772287,0.0002494706954202864,430.0521063242645,0.0023252996213579476,-0.0020758289259376612,9.033828973770142e-08,3.868766338300032e-05,4.433686556699953e-05,1.0134027499738138e-05,1.1460207645024516,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,30787.851786475374,28788.565875778586,33141.685924138896,573.4739698637939,1
