year,author,doi,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %,T [K],P [kPa],NVC [PaÂ·s],VDN [kg/m^3]
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,751.26,1.0009e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.16,755.59,1.0007e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,820.41,1.0025e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.16,848.09,1.0026999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,849.14,1.0029e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,880.6899999999999,1.0039e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,955.39,1.0048e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,985.88,1.0056e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1029.8,1.0065e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1097.9,1.0085000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1136.2,1.0094e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1170.8,1.0103e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1245.2,1.0125e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,1304.8,1.0141999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1362.1000000000001,1.0159e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1428.7,1.0182e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1494.0,1.0206e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1564.0,1.0232e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1632.7,1.0257e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,1694.3,1.0283e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,1750.8999999999999,1.0308e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,1863.2,1.0359e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,1923.6,1.0388e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,1977.5,1.0415e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,2047.3,1.045e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,2124.7,1.0496e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,2177.4,1.0526e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,2219.5,1.0553e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.11,2313.8,1.0609e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.11,2370.5,1.0653000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,2440.6,1.0705e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,2510.4,1.0758e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,2569.3,1.0806e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,2622.7,1.085e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.14,2698.0,1.0921e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,2759.6,1.0974e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,2830.6,1.1048999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,2919.4,1.1145e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,2980.6,1.1215e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,3048.4,1.1305e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.12,3107.8,1.1393000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,3171.4,1.1478e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.08,3257.4,1.1619999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.1,3314.2,1.1713e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.1,3367.0,1.1825e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,3415.9,1.1921e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,3484.6,1.2077e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,3544.1,1.2223000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,3597.4,1.2382e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.19,3642.7000000000003,1.2529999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.13,3690.3,1.2696999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.15,3703.8,1.2762e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.16,3748.3,1.2933e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.18,3797.7,1.3166e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.19,3834.2999999999997,1.3361000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,366.2,3869.4,1.3585000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,SLIP,Y,,,,0.7,373.08,99.27900000000001,1.0095e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,122.00999999999999,1.0102000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,142.78,1.0103e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,163.27,1.0109e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,182.63,1.011e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,203.77,1.0112e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,221.31,1.0115e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,242.77,1.0118e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,265.6,1.0123e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,289.32000000000005,1.0126e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,311.53999999999996,1.0130000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,329.64,1.0131999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,348.16999999999996,1.0136e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,377.22,1.0138e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,407.6,1.0143000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,437.85,1.0148999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,473.06,1.0154e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,498.71,1.0157e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,503.17,1.0160000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,531.15,1.0164999999999998e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,566.0600000000001,1.0171e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,600.82,1.0178000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,619.7700000000001,1.0182e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,669.03,1.0192e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,727.97,1.0199999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,790.5799999999999,1.0212999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,822.14,1.022e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,863.0799999999999,1.0229e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,955.38,1.0253e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1026.8,1.0272000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1081.3999999999999,1.0287000000000002e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1142.9,1.0303000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1220.1,1.0324999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1290.8999999999999,1.0346e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1347.0,1.0365e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1403.4,1.0382e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1480.0,1.0409000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,1528.4,1.0426e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,1621.2,1.0461e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,1671.0,1.0478999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,1727.2,1.0504e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,1822.1000000000001,1.0547e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,1863.2,1.0564e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,1951.8999999999999,1.0606e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,2004.1000000000001,1.0631e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,2087.7,1.0675e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,2152.2000000000003,1.0709e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.14,2220.4,1.0746e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.14,2281.0,1.0781e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,2345.7,1.082e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,2427.5,1.0874000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,2469.7,1.0901e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,2547.2999999999997,1.0955e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,2604.6,1.0997e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,2676.6,1.1055e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,2750.0,1.1108000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,2839.7000000000003,1.119e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,2879.9,1.1228999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,2941.9,1.1289e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.09,3014.7,1.1367000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,3077.3,1.1429999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,3141.2,1.1504e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,3231.2,1.1614000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,3289.8999999999996,1.1698e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.17,3352.5,1.1778e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.19,3421.4,1.1884e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.2,3484.1000000000004,1.1988e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.2,3558.5,1.2112999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.21,3657.5,1.2317e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,3742.0,1.2513999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,3806.9,1.2666e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,3866.8,1.2835000000000002e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,3957.8,1.3125e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,4043.2,1.344e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,4148.900000000001,1.3949e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.12,4212.1,1.4343e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.14,4286.6,1.4898e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.06,4370.8,1.5982e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4398.2,1.6359e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.08,4424.9,1.7183e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4438.4,1.7351e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4460.0,1.8274e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.1,4466.1,1.8567e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.11,4478.7,1.9205e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.1,4499.1,2.1059999999999998e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.1,4512.6,2.248e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.15,4528.6,2.3633e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.11,4540.099999999999,2.4999e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4565.5,2.6823e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.17,4583.8,2.7481e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4591.1,2.8087e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.12,4641.4,2.9839e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.13,4697.5,3.13e-05,
2011,Wilhelm,10.1021/je200046m,G,,Y,,,,0.7,373.14,4742.099999999999,3.2198e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.17,4861.0,3.4022e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,4951.2,3.5311e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,5051.3,3.6361e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,5184.400000000001,3.7576999999999996e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,5325.599999999999,3.8703000000000005e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.08,5439.8,3.9531999999999994e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,5688.5,4.1064e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,5915.3,4.228e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.15,6120.7,4.3258000000000005e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.19,6368.0,4.4344999999999996e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.24,6685.6,4.562e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.1,7073.9,4.719e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,7512.7,4.8707999999999995e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,7964.2,5.0113999999999995e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,8512.2,5.1708e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,8944.599999999999,5.2869e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,9367.800000000001,5.3978000000000004e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,9885.7,5.5218000000000006e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,10416.0,5.6485e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,10981.0,5.7701e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,11520.0,5.8868e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.11,12147.0,6.0138e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,12845.0,6.150099999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.14,13421.0,6.2567e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.15,13911.0,6.3457e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,14442.0,6.4441e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.13,14892.0,6.5212e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.14,15495.0,6.6241e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.15,16143.999999999998,6.7338e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.16,17037.0,6.8761e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.17,17790.0,6.991899999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.17,18397.0,7.0863e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.17,18944.0,7.1709e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.18,19569.0,7.259999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,373.2,20305.0,7.367400000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,SLIP,Y,,,,0.7,398.09,112.72,1.0753999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.09,137.41,1.0759e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.09,158.54,1.0758e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,182.54999999999998,1.0763e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,198.85,1.0766999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,219.13,1.077e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,238.23,1.0771e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,259.0,1.0773e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,281.04,1.0776999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,305.59999999999997,1.078e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,323.40999999999997,1.0784e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,342.04,1.0784e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,362.09999999999997,1.0788e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,392.73,1.0793e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,413.76,1.0797e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,434.57,1.08e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,460.38,1.0804999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,488.08000000000004,1.081e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,543.2399999999999,1.0818e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,576.85,1.0824e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,640.6500000000001,1.0835e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,670.84,1.084e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,722.82,1.085e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.09,774.24,1.0861e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.09,827.38,1.087e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.09,865.3,1.0878e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,952.5400000000001,1.0903e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1040.7,1.0923999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1088.4,1.0933999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1173.5,1.0956e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1241.6000000000001,1.0974999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1281.6000000000001,1.0987e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1345.6999999999998,1.1006000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1441.0,1.1035999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1498.1,1.1055e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1545.4,1.107e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1643.8999999999999,1.1105000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1683.8999999999999,1.1118000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1755.9,1.1147e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1826.7,1.1174e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,1888.6000000000001,1.1197e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,1954.8000000000002,1.1227000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,2028.0,1.1255000000000002e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,2068.2999999999997,1.1272e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,2172.2000000000003,1.1323e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2249.4,1.1362e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2287.1,1.1377000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2339.9,1.1401999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,2379.1000000000004,1.1425e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,2418.7,1.1449e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,2472.4,1.1477e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.14,2523.6,1.1504e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,2599.2000000000003,1.1550000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2745.8999999999996,1.1634e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2830.0,1.1686e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,2877.1,1.1717e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,2924.4,1.1747e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,2982.7,1.1792999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,3063.5,1.1855e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,3128.2000000000003,1.1901999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,3296.9,1.2039e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,3412.0,1.2142e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,3476.3,1.2195000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.1,3561.0,1.2279e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,3646.2,1.2366e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,3731.7,1.2454000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,3808.8,1.2548e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.08,3911.9,1.2667e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,4027.2,1.2811999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4128.599999999999,1.2939e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4227.299999999999,1.309e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4356.200000000001,1.3287e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4443.900000000001,1.3430999999999999e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4516.099999999999,1.3557e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4671.5,1.386e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4795.9,1.413e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.11,4898.799999999999,1.4376e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.12,4999.6,1.4629e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.13,5135.2,1.5025000000000001e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.14,5247.3,1.5381e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.14,5332.200000000001,1.5683e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5421.0,1.6015e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5528.8,1.6474000000000002e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5620.9,1.6885000000000002e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5724.5,1.7426e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5820.1,1.7954999999999997e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,5925.099999999999,1.8614e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,6001.400000000001,1.9114e-05,
2011,Wilhelm,10.1021/je200046m,G,,,,,,0.7,398.15,6089.8,1.9752e-05,
