,A_res,E_res,G_res,H_res,M,R,V,V_vap_gas,V_vap_liq,dE_vap,dH_vap,dV_vap,dpressure,epsilon,eta_CE,eta_CE_ig,eta_CE_m,m,omega22,pressure,rho,rho_vap_gas,rho_vap_liq,s_res,s_res*,s_res**,s_res_vle_gas,s_res_vle_liq,s_total,s_vap,sigma,state,success,temperature,viscosity,refno
1369,-4130.94873005376,-9575.98146233088,-6441.2390655721,-11886.2717978492,0.0440962,8.31446261815324,0.000123619398195783,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6205281.3,8089.34531792695,3152.7573274902,6507.78236679713,-14.7113681048065,-1.769370887865517 m^-2 kg^-1 s^2 mol K,-0.8838771382897923 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.117029067938,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004658,Bell
1370,-4130.94873005376,-9575.98146233088,-6441.2390655721,-11886.2717978492,0.0440962,8.31446261815324,0.000123619398195783,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6205281.3,8089.34531792695,3152.7573274902,6507.78236679713,-14.7113681048065,-1.769370887865517 m^-2 kg^-1 s^2 mol K,-0.8838771382897923 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.117029067938,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004663,Bell
1371,-4130.94873005376,-9575.98146233088,-6441.2390655721,-11886.2717978492,0.0440962,8.31446261815324,0.000123619398195783,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6205281.3,8089.34531792695,3152.7573274902,6507.78236679713,-14.7113681048065,-1.769370887865517 m^-2 kg^-1 s^2 mol K,-0.8838771382897923 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.117029067938,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004676,Bell
1372,-4130.94873005376,-9575.98146233088,-6441.2390655721,-11886.2717978492,0.0440962,8.31446261815324,0.000123619398195783,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6205281.3,8089.34531792695,3152.7573274902,6507.78236679713,-14.7113681048065,-1.769370887865517 m^-2 kg^-1 s^2 mol K,-0.8838771382897923 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.117029067938,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004638,Bell
1373,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004918,Bell
1374,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004906,Bell
1375,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004899,Bell
1376,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004937,Bell
1377,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004942,Bell
1378,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00004936,Bell
1379,-4198.15138239347,-9847.74764913045,-6447.94998540499,-12097.546252142,0.0440962,8.31446261815324,0.000120031042783431,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,6894757,8331.17814201012,3152.7573274902,6507.78236679713,-15.2640570608195,-1.8358440902113133 m^-2 kg^-1 s^2 mol K,-0.9170833723616318 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-37.9146377882715,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.0000492,Bell
1380,-4312.90011570499,-10356.4416837629,-6408.88608155433,-12452.4276496122,0.0440962,8.31446261815324,0.00011387174452826,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,8618446.25,8781.80978207305,3152.7573274902,6507.78236679713,-16.3284169326227,-1.9638571586060585 m^-2 kg^-1 s^2 mol K,-0.9810314260638937 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-39.4169838632682,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00005476,Bell
1381,-4312.90011570499,-10356.4416837629,-6408.88608155433,-12452.4276496122,0.0440962,8.31446261815324,0.00011387174452826,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,8618446.25,8781.80978207305,3152.7573274902,6507.78236679713,-16.3284169326227,-1.9638571586060585 m^-2 kg^-1 s^2 mol K,-0.9810314260638937 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-39.4169838632682,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00005486,Bell
1382,-4388.17143305902,-10733.6194109303,-6330.89400350237,-12676.3419813736,0.0440962,8.31446261815324,0.000109712438501364,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,10342135.5,9114.73679429307,3152.7573274902,6507.78236679713,-17.1441064879191,-2.0619620624053074 m^-2 kg^-1 s^2 mol K,-1.030039060481843 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-40.5420547362205,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00005891,Bell
1383,-4388.17143305902,-10733.6194109303,-6330.89400350237,-12676.3419813736,0.0440962,8.31446261815324,0.000109712438501364,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,10342135.5,9114.73679429307,3152.7573274902,6507.78236679713,-17.1441064879191,-2.0619620624053074 m^-2 kg^-1 s^2 mol K,-1.030039060481843 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-40.5420547362205,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.0000589,Bell
1384,-4483.09894989558,-11292.9281539958,-6125.25026938606,-12935.0794734863,0.0440962,8.31446261815324,0.000104081416935318,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,13789514,9607.86305034122,3152.7573274902,6507.78236679713,-18.3987698657017,-2.21286338163708 m^-2 kg^-1 s^2 mol K,-1.1054207835120182 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-42.2348013238844,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00006579,Bell
1385,-4483.09894989558,-11292.9281539958,-6125.25026938606,-12935.0794734863,0.0440962,8.31446261815324,0.000104081416935318,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,13789514,9607.86305034122,3152.7573274902,6507.78236679713,-18.3987698657017,-2.21286338163708 m^-2 kg^-1 s^2 mol K,-1.1054207835120182 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-42.2348013238844,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00006589,Bell
1386,-4575.51171777729,-12047.4937789521,-5640.01754304615,-13111.999604221,0.0440962,8.31446261815324,9.73144110416567E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,20684271,10275.9703243946,3152.7573274902,6507.78236679713,-20.1877718609201,-2.4280308647781363 m^-2 kg^-1 s^2 mol K,-1.2129062296420603 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-44.5827543797945,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00007688,Bell
1387,-4575.51171777729,-12047.4937789521,-5640.01754304615,-13111.999604221,0.0440962,8.31446261815324,9.73144110416567E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,20684271,10275.9703243946,3152.7573274902,6507.78236679713,-20.1877718609201,-2.4280308647781363 m^-2 kg^-1 s^2 mol K,-1.2129062296420603 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-44.5827543797945,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00007702,Bell
1388,-4611.50906228484,-12574.4010181903,-5122.97683981996,-13085.8687957254,0.0440962,8.31446261815324,9.30386559644079E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,27579028,10748.2206146932,3152.7573274902,6507.78236679713,-21.5141102913329,-2.5875527113875525 m^-2 kg^-1 s^2 mol K,-1.292594278226338 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-46.2826784546784,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00008655,Bell
1389,-4611.50906228484,-12574.4010181903,-5122.97683981996,-13085.8687957254,0.0440962,8.31446261815324,9.30386559644079E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,27579028,10748.2206146932,3152.7573274902,6507.78236679713,-21.5141102913329,-2.5875527113875525 m^-2 kg^-1 s^2 mol K,-1.292594278226338 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-46.2826784546784,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00008612,Bell
1390,-4612.58306646737,-13313.9099023677,-4069.72074573446,-12771.0475816348,0.0440962,8.31446261815324,8.75120471055718E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,41368542,11426.9981456797,3152.7573274902,6507.78236679713,-23.5092107572376,-2.827508142968759 m^-2 kg^-1 s^2 mol K,-1.4124623746427685 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-48.7869449480466,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00010286,Bell
1391,-4612.58306646737,-13313.9099023677,-4069.72074573446,-12771.0475816348,0.0440962,8.31446261815324,8.75120471055718E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,41368542,11426.9981456797,3152.7573274902,6507.78236679713,-23.5092107572376,-2.827508142968759 m^-2 kg^-1 s^2 mol K,-1.4124623746427685 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-48.7869449480466,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.0001027599999999,Bell
1392,-4568.94652180788,-13835.7494370417,-3020.72153840603,-12287.5244536398,0.0440962,8.31446261815324,8.38609768781869E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,55158056,11924.4973911115,3152.7573274902,6507.78236679713,-25.0370118130926,-3.0112603739931956 m^-2 kg^-1 s^2 mol K,-1.5042545462140848 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-50.669075762273,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.0001173,Bell
1393,-4568.94652180788,-13835.7494370417,-3020.72153840603,-12287.5244536398,0.0440962,8.31446261815324,8.38609768781869E-05,0.000317182674124832,0.000153662176089665,-3702.46096817377,-4394.64989236694,-0.000163520498035167,-5.58793544769287E-09,208.1101,2.12168056254181E-05,2.60491590433009E-05,1.05987102921469E-05,2.001829,1.2277606489496,55158056,11924.4973911115,3152.7573274902,6507.78236679713,-25.0370118130926,-3.0112603739931956 m^-2 kg^-1 s^2 mol K,-1.5042545462140848 m^-2 kg^-1 s^2 mol K,-5.54679430838455,-11.39457371522,-50.669075762273,-5.84777940683544,3.618353E-10,L,1,370.124157963129,0.00011707,Bell
1394,-173.865622223215,-340.725172409602,-345.687446960138,-512.546997146525,0.0440962,8.31446261815324,0.00430394465148039,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,689475.7,232.344995341898,4733.00188251928,4733.00188251928,-0.441930750162549,-0.05315205208784834 m^-2 kg^-1 s^2 mol K,-0.026551744473603055 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,8.8368456686562,0,3.618353E-10,G,1,377.569449795049,0.00001049,Bell
1395,-173.865622223215,-340.725172409602,-345.687446960138,-512.546997146525,0.0440962,8.31446261815324,0.00430394465148039,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,689475.7,232.344995341898,4733.00188251928,4733.00188251928,-0.441930750162549,-0.05315205208784834 m^-2 kg^-1 s^2 mol K,-0.026551744473603055 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,8.8368456686562,0,3.618353E-10,G,1,377.569449795049,0.00001047,Bell
1396,-365.910458129679,-718.216607041293,-722.587854389594,-1074.89400330121,0.0440962,8.31446261815324,0.00201791715053751,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,1378951.4,495.560484102944,4733.00188251928,4733.00188251928,-0.933089658347229,-0.11222489067543391 m^-2 kg^-1 s^2 mol K,-0.05606117739099288 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,2.04776321131455,0,3.618353E-10,G,1,377.569449795049,0.00001072,Bell
1397,-365.910458129679,-718.216607041293,-722.587854389594,-1074.89400330121,0.0440962,8.31446261815324,0.00201791715053751,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,1378951.4,495.560484102944,4733.00188251928,4733.00188251928,-0.933089658347229,-0.11222489067543391 m^-2 kg^-1 s^2 mol K,-0.05606117739099288 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,2.04776321131455,0,3.618353E-10,G,1,377.569449795049,0.00001067,Bell
1398,-365.910458129679,-718.216607041293,-722.587854389594,-1074.89400330121,0.0440962,8.31446261815324,0.00201791715053751,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,1378951.4,495.560484102944,4733.00188251928,4733.00188251928,-0.933089658347229,-0.11222489067543391 m^-2 kg^-1 s^2 mol K,-0.05606117739099288 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,2.04776321131455,0,3.618353E-10,G,1,377.569449795049,0.00001077,Bell
1399,-365.910458129679,-718.216607041293,-722.587854389594,-1074.89400330121,0.0440962,8.31446261815324,0.00201791715053751,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,1378951.4,495.560484102944,4733.00188251928,4733.00188251928,-0.933089658347229,-0.11222489067543391 m^-2 kg^-1 s^2 mol K,-0.05606117739099288 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,2.04776321131455,0,3.618353E-10,G,1,377.569449795049,0.00001074,Bell
1400,-582.657397343018,-1145.94140984615,-1141.37488267147,-1704.6588951746,0.0440962,8.31446261815324,0.00124759997137398,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2068427.1,801.538973184408,4733.00188251928,4733.00188251928,-1.49186861598281,-0.17943055185858472 m^-2 kg^-1 s^2 mol K,-0.08963330627070779 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-2.50897673142877,0,3.618353E-10,G,1,377.569449795049,0.00001128,Bell
1401,-582.657397343018,-1145.94140984615,-1141.37488267147,-1704.6588951746,0.0440962,8.31446261815324,0.00124759997137398,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2068427.1,801.538973184408,4733.00188251928,4733.00188251928,-1.49186861598281,-0.17943055185858472 m^-2 kg^-1 s^2 mol K,-0.08963330627070779 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-2.50897673142877,0,3.618353E-10,G,1,377.569449795049,0.00001129,Bell
1402,-582.657397343018,-1145.94140984615,-1141.37488267147,-1704.6588951746,0.0440962,8.31446261815324,0.00124759997137398,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2068427.1,801.538973184408,4733.00188251928,4733.00188251928,-1.49186861598281,-0.17943055185858472 m^-2 kg^-1 s^2 mol K,-0.08963330627070779 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-2.50897673142877,0,3.618353E-10,G,1,377.569449795049,0.00001111,Bell
1403,-582.657397343018,-1145.94140984615,-1141.37488267147,-1704.6588951746,0.0440962,8.31446261815324,0.00124759997137398,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2068427.1,801.538973184408,4733.00188251928,4733.00188251928,-1.49186861598281,-0.17943055185858472 m^-2 kg^-1 s^2 mol K,-0.08963330627070779 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-2.50897673142877,0,3.618353E-10,G,1,377.569449795049,0.0000111,Bell
1404,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001145,Bell
1405,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001142,Bell
1406,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001176,Bell
1407,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001173,Bell
1408,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001159,Bell
1409,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001157,Bell
1410,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001174,Bell
1411,-835.491946504713,-1647.66227897626,-1620.4781304273,-2432.64846289885,0.0440962,8.31446261815324,0.000853656224633818,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,2757902.8,1171.43174400088,4733.00188251928,4733.00188251928,-2.15104885448865,-0.2587117115413085 m^-2 kg^-1 s^2 mol K,-0.12923766792333835 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-6.32306647658314,0,3.618353E-10,G,1,377.569449795049,0.00001171,Bell
1412,-1147.77632228229,-2272.84279452957,-2197.26028398685,-3322.32675623414,0.0440962,8.31446261815324,0.000606200657796369,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,3447378.5,1649.61879723977,4733.00188251928,4733.00188251928,-2.97976034040357,-0.3583827936032519 m^-2 kg^-1 s^2 mol K,-0.1790276759919313 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-9.9979641506568,0,3.618353E-10,G,1,377.569449795049,0.00001256,Bell
