viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.0001342,378.0,34380000.0,L,33458,9549.066197038283,-42.834341793332676,-28.937809900437315,-3.4804185465043096 m^-2 kg^-1 s^2 mol K,-1.4927257868696713 m^-2 kg^-1 s^2 mol K,-17526.338583730932,-17068.85340947643,-6130.3612671111205,-6587.8464413656275,0.00010472228167296168,187.0754450866469,157.92501325363787,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001332,378.0,34580000.0,L,33458,9554.795470078614,-42.86544618189995,-28.963927252479596,-3.4835597419419146 m^-2 kg^-1 s^2 mol K,-1.4940730223727172 m^-2 kg^-1 s^2 mol K,-17535.930915526966,-17059.67269681947,-6111.308195382183,-6587.566414089677,0.00010465948780709717,187.02686935782324,157.9376725320889,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001462,378.0,41460000.0,L,33458,9739.32891587987,-43.87286586690437,-29.812299219973,-3.585595436424577 m^-2 kg^-1 s^2 mol K,-1.537835377474636 m^-2 kg^-1 s^2 mol K,-17841.527772590358,-16727.427826766692,-5458.378721616899,-6572.478667440567,0.00010267647890703339,185.58764452559222,158.35142595075556,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00015429999999999998,378.0,48340000.0,L,33458,9903.550929639914,-44.778547218094836,-30.578953135371965,-3.6778027083323375 m^-2 kg^-1 s^2 mol K,-1.5773823947872123 m^-2 kg^-1 s^2 mol K,-18107.566983607267,-16369.356314169028,-4810.512028998428,-6548.722698436664,0.00010097388372155918,184.4922306608246,158.72966998587634,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00015570000000000002,378.0,48380000.0,L,33458,9904.455866407863,-44.783561912293564,-30.583208130423607,-3.6783144666078935 m^-2 kg^-1 s^2 mol K,-1.5776018841286117 m^-2 kg^-1 s^2 mol K,-18109.016385913044,-16367.213097763826,-4806.7604244637,-6548.5637126129195,0.0001009646580779484,184.4866343069173,158.73178109949657,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001698,378.0,55160000.0,L,33458,10050.700377308349,-45.59744569264103,-31.275222026718186,-3.7615446076375356 m^-2 kg^-1 s^2 mol K,-1.6132986763677322 m^-2 kg^-1 s^2 mol K,-18340.710963100515,-15995.403085802936,-4173.369159703464,-6518.677037001042,9.94955537882433e-05,183.64075688139766,159.07691076219507,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00017219999999999998,378.0,58510000.0,L,33458,10118.237065043915,-45.9756413132413,-31.597734657976375,-3.8003339613299842 m^-2 kg^-1 s^2 mol K,-1.6299351434302591 m^-2 kg^-1 s^2 mol K,-18445.934692409057,-15806.173657241767,-3862.2299565266953,-6501.990991693987,9.883144598921885e-05,183.2874157239454,159.2389984843135,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.000178,378.0,62080000.0,L,33458,10187.204464985058,-46.363382410441986,-31.92899541980439,-3.840175473288287 m^-2 kg^-1 s^2 mol K,-1.647022873395314 m^-2 kg^-1 s^2 mol K,-18552.169328385404,-15601.11708477359,-3531.956816087527,-6483.009059699343,9.816235685041459e-05,182.94934171876963,159.40632876614418,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001817,378.0,63750000.0,L,33458,10218.483104878243,-46.5397465459542,-32.079870065199586,-3.8583215222062033 m^-2 kg^-1 s^2 mol K,-1.6548055796381531 m^-2 kg^-1 s^2 mol K,-18599.931733253914,-15504.103549482104,-3377.9126648366614,-6473.740848608469,9.786188319111728e-05,182.80331275374627,159.48282987617182,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001883,378.0,66940000.0,L,33458,10276.612770912185,-46.86836286710912,-32.36132210528115,-3.8921724218983926 m^-2 kg^-1 s^2 mol K,-1.6693239802856907 m^-2 kg^-1 s^2 mol K,-18687.983497262707,-15317.03093125682,-3084.451175460551,-6455.403741466433,9.730832739270732e-05,182.5436097971554,159.62603376112207,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00019350000000000001,378.0,69120000.0,L,33458,10315.186184117903,-47.08703881220123,-32.548848020403504,-3.9147266053417007 m^-2 kg^-1 s^2 mol K,-1.678997302840942 m^-2 kg^-1 s^2 mol K,-18745.890128962397,-15187.95695815364,-2884.492406441112,-6442.425577249869,9.694444502995797e-05,182.37943823016514,159.72180981322683,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
9.71e-05,398.0,17540000.0,L,33458,8567.783198206056,-29.49455895822415,-24.083606897432816,-2.8965921194774853 m^-2 kg^-1 s^2 mol K,-1.2423269480420132 m^-2 kg^-1 s^2 mol K,-15588.301463598827,-16850.25358965055,-7264.978044472288,-6003.025918420565,0.00011671630535765454,200.81063926934834,160.84788280678086,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
9.98e-05,398.0,18390000.0,L,33458,8613.004964868795,-29.722106364386335,-24.267385001141818,-2.9186955448158534 m^-2 kg^-1 s^2 mol K,-1.2518069437781205 m^-2 kg^-1 s^2 mol K,-15667.858246429645,-16841.87105029679,-7183.45181984235,-6009.439015975202,0.00011610349745284669,200.10347905060092,160.93081170316609,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00010480000000000001,398.0,22210000.0,L,33458,8798.614399917946,-30.662347562963177,-25.030353639630324,-3.010459579790608 m^-2 kg^-1 s^2 mol K,-1.2911638600465982 m^-2 kg^-1 s^2 mol K,-15992.499489256323,-16777.39451851118,-6815.313769938309,-6030.4187406834535,0.0001136542590171159,197.47564035731045,161.27738032853125,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001038,398.0,22260000.0,L,33458,8800.87708183285,-30.673872205047598,-25.039740380818973,-3.0115885452595434 m^-2 kg^-1 s^2 mol K,-1.2916480649907587 m^-2 kg^-1 s^2 mol K,-15996.43658580875,-16776.299343885967,-6810.482672320013,-6030.6199142428,0.00011362503881167062,197.4461160094645,161.2816665914799,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001098,398.0,27620000.0,L,33458,9023.68308566215,-31.816116937664333,-25.974113652292015,-3.1239678191085827 m^-2 kg^-1 s^2 mol K,-1.3398467048217748 m^-2 kg^-1 s^2 mol K,-16381.348578545118,-16629.670256607234,-6291.973022995011,-6043.651344932894,0.00011081949471263163,194.7969678779675,161.71098119992254,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001181,398.0,34450000.0,L,33458,9263.847941296184,-33.063863853572975,-27.003465146701654,-3.2477703475079793 m^-2 kg^-1 s^2 mol K,-1.3929446940871917 m^-2 kg^-1 s^2 mol K,-16789.151842704792,-16379.550897655145,-5632.171769267886,-6041.772714317533,0.00010794650412408231,192.43688048767663,162.18987875355822,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001187,398.0,34460000.0,L,33458,9264.17151220523,-33.06555652502333,-27.00486741277602,-3.2479390013511398 m^-2 kg^-1 s^2 mol K,-1.3930170284738113 m^-2 kg^-1 s^2 mol K,-16789.695621585626,-16379.145134703407,-5631.207904418554,-6041.758391300772,0.0001079427338626594,192.4340014967693,162.1905353367269,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001268,398.0,41370000.0,L,33458,9472.231044977863,-34.16044738025858,-27.915093755909915,-3.3574140672617823 m^-2 kg^-1 s^2 mol K,-1.439970074988348 m^-2 kg^-1 s^2 mol K,-17135.81960264995,-16077.47246134036,-4967.265146488212,-6025.612287797804,0.00010557174917415003,190.73028283052085,162.61913186403095,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001326,398.0,45540000.0,L,33458,9585.05658681269,-34.759608931908254,-28.41580533625444,-3.417635828226983 m^-2 kg^-1 s^2 mol K,-1.4657987430988961 m^-2 kg^-1 s^2 mol K,-17320.327476519607,-15878.337938887798,-4568.847415058532,-6010.83695269034,0.00010432906586861675,189.9194655973292,162.85695758369346,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001365,398.0,48140000.0,L,33458,9651.401527605682,-35.11372312159941,-28.71256752132505,-3.4533281151130506 m^-2 kg^-1 s^2 mol K,-1.481106901102104 m^-2 kg^-1 s^2 mol K,-17427.681478344322,-15748.96098345453,-4321.359109967159,-6000.079604856953,0.00010361189482581602,189.47623516517532,162.9986103769464,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001483,398.0,58630000.0,L,33458,9893.669115859067,-36.418114923833905,-29.810827760723875,-3.5854184605553354 m^-2 kg^-1 s^2 mol K,-1.537759473832548 m^-2 kg^-1 s^2 mol K,-17811.83359942223,-15194.977913955188,-3330.2684651870863,-5947.1241506541255,0.00010107473661081397,188.04839486449734,163.52747151061445,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001532,398.0,62220000.0,L,33458,9968.789989016428,-36.826190527822526,-30.15601158817408,-3.626934532405434 m^-2 kg^-1 s^2 mol K,-1.5555654101566203 m^-2 kg^-1 s^2 mol K,-17928.23844933,-14995.91490646549,-2993.822294372205,-5926.145837236715,0.0001003130772241963,187.6613167419802,163.69524321729475,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00015920000000000002,398.0,65190000.0,L,33458,10028.416652868242,-37.15132270336894,-30.431560324815514,-3.660075427890347 m^-2 kg^-1 s^2 mol K,-1.5697792952481044 m^-2 kg^-1 s^2 mol K,-18019.65208330124,-14828.280529169577,-2716.519519893005,-5907.8910740246665,9.971663868931777e-05,187.3713260040717,163.8297201610045,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001631,398.0,68890000.0,L,33458,10099.794512016731,-37.54196189842431,-30.763230441646975,-3.6999661739389627 m^-2 kg^-1 s^2 mol K,-1.5868881413505496 m^-2 kg^-1 s^2 mol K,-18127.894309751693,-14616.119578378157,-2372.3538626026625,-5884.1285939762,9.90119154216653e-05,187.0434138532428,163.99224816642192,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001628,398.0,68920000.0,L,33458,10100.360846333091,-37.54506759685963,-30.765869929261584,-3.700283631330478 m^-2 kg^-1 s^2 mol K,-1.5870242964790824 m^-2 kg^-1 s^2 mol K,-18128.747840083543,-14614.3853721741,-2369.569140327989,-5883.931608237431,9.900636375412739e-05,187.04089366226214,163.9935445340818,-3.008794211090918,-18.554322836689213,-15.545528625598294,-10459.02305298189,-12235.19199363158,7094.205565145491,0.00014096011044747496,1140.6524308132368,0.0008766912452788466,-0.0007357311348313716,-4.6566128730773926e-08,2.4081929333471308e-05,2.9521376287367612e-05,1.0328561474237411e-05,1.2258725569107976,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
8.05e-05,413.0,14190000.0,L,33458,8028.608351649978,-20.842709341615368,-21.592076505010706,-2.5969298915203507 m^-2 kg^-1 s^2 mol K,-1.1138040336150374 m^-2 kg^-1 s^2 mol K,-14481.838443265136,-16148.28191048043,-7230.75431391101,-5564.310846695714,0.00012455458732078863,210.57788369236323,163.6467343985845,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
8.83e-05,413.0,16930000.0,L,33458,8221.392772835408,-21.774856614001294,-22.326934674695533,-2.685313014210732 m^-2 kg^-1 s^2 mol K,-1.1517109015969096 m^-2 kg^-1 s^2 mol K,-14821.505701647722,-16196.116972663089,-6975.092952013835,-5600.481680998469,0.00012163389192450882,206.94552066320662,163.9656003516442,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
9.3e-05,413.0,21670000.0,L,33458,8497.881527715772,-23.129697687075318,-23.406756034488225,-2.815185672178438 m^-2 kg^-1 s^2 mol K,-1.207412324562953 m^-2 kg^-1 s^2 mol K,-15305.114205328116,-16188.939948441039,-6521.949706197398,-5638.123963084477,0.00011767638754888593,202.66129366887657,164.44083688571465,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001023,413.0,27620000.0,L,33458,8778.954543372778,-24.52902925567681,-24.535531433821987,-2.950946147770603 m^-2 kg^-1 s^2 mol K,-1.2656389889845807 m^-2 kg^-1 s^2 mol K,-15790.693671162751,-16078.406234243279,-5945.231752074798,-5657.519188994272,0.00011390877980509636,199.17621334184358,164.9453068352555,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00010970000000000001,413.0,34460000.0,L,33458,9044.456964680574,-25.871477545597376,-25.6302523726527,-3.0826108131983565 m^-2 kg^-1 s^2 mol K,-1.3221089907034766 m^-2 kg^-1 s^2 mol K,-16241.801276700999,-15865.605902207228,-5280.311672301661,-5656.507046795433,0.00011056495750989703,196.50941379000616,165.44140843828387,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001184,413.0,41550000.0,L,33458,9276.449817112745,-27.061034184300112,-26.609230023278283,-3.200354760773291 m^-2 kg^-1 s^2 mol K,-1.3726084994391332 m^-2 kg^-1 s^2 mol K,-16628.338692786343,-15583.127533377712,-4593.515533763784,-5638.7266931724125,0.000107799860907483,194.57827040343685,165.89043992058893,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001251,413.0,48430000.0,L,33458,9471.896499328745,-28.075237346224295,-27.450074641836903,-3.3014851232723386 m^-2 kg^-1 s^2 mol K,-1.4159825643456163 m^-2 kg^-1 s^2 mol K,-16947.345107971658,-15268.197772199297,-3931.3169451206595,-5610.4642808930175,0.00010557547794899027,193.1925543522188,166.28006436779057,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001346,413.0,55130000.0,L,33458,9641.210041700118,-28.96277034288233,-28.19029637425445,-3.390513334284004 m^-2 kg^-1 s^2 mol K,-1.454166105939907 m^-2 kg^-1 s^2 mol K,-17218.040832624756,-14933.751986697556,-3291.1595841304666,-5575.448430057668,0.00010372142041038464,192.14655277380535,166.62608429488907,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001349,413.0,55150000.0,L,33458,9641.68932527238,-28.965294533844,-28.192407247149156,-3.3907672139382456 m^-2 kg^-1 s^2 mol K,-1.4542749930468983 m^-2 kg^-1 s^2 mol K,-17218.799024956694,-14932.720100719342,-3289.2559076467423,-5575.3348318840945,0.00010371626447025659,192.1437789187569,166.6270751160679,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00014050000000000003,413.0,62330000.0,L,33458,9805.148288409146,-29.830066022968627,-28.917402236497434,-3.4779640687013393 m^-2 kg^-1 s^2 mol K,-1.4916730794838102 m^-2 kg^-1 s^2 mol K,-17474.525961387073,-14551.534428022243,-2608.647304348806,-5531.638837713634,0.00010198723880414121,191.25508780919634,166.96877683015055,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001495,413.0,69000000.0,L,33458,9943.622327315878,-30.568757816893378,-29.5394937506826,-3.5527844801644846 m^-2 kg^-1 s^2 mol K,-1.523763000877722 m^-2 kg^-1 s^2 mol K,-17686.43217128176,-14181.184082487513,-1981.3731634555984,-5486.621252249845,0.00010056697318973236,190.58630266593957,167.26424599489943,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001499,413.0,69010000.0,L,33458,9943.821494338681,-30.569824319473643,-29.540393719365312,-3.552892721517419 m^-2 kg^-1 s^2 mol K,-1.523809424793861 m^-2 kg^-1 s^2 mol K,-17686.733641568102,-14180.618888392883,-1980.4362822950056,-5486.551035470226,0.00010056495891135318,190.58539300182687,167.26467499909205,-4.084275265258018,-15.705578180191534,-11.621302914933516,-8027.927918249941,-9431.138161283287,6312.174562895297,0.00015842400903775316,1638.3670105957203,0.0006103638522582275,-0.0004519398432204743,1.0384246706962585e-07,2.487384035146469e-05,3.007253854691002e-05,1.06682062559411e-05,1.2090026357807353,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001578,300.0,1728900.0,L,34216,9836.14616129002,-78.80796300899665,-33.866679788448984,-4.07322533563465 m^-2 kg^-1 s^2 mol K,-1.7469762366194725 m^-2 kg^-1 s^2 mol K,-19211.247805663006,-21529.816531204444,-11369.812594669747,-9051.243869128311,0.0001016658337119351,175.08574850652377,139.88126743087435,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
